Qual a ordem de grandeza da velocidade de deriva dos elétrons num condutor típico?;\(\sim 0{,}1 \text{ mm/s. O sinal elétrico propaga-se pelo campo EM a } \sim c\text{, não pelo movimento dos elétrons.}\)
Como a resistência de um metal condutor varia com a temperatura?;\(\text{Aumenta. Mais agitação térmica } \Rightarrow \text{ mais colisões } \Rightarrow \text{ maior resistividade.}\)
Como a resistência de um semicondutor intrínseco varia com a temperatura?;\(\text{Diminui. Mais energia térmica libera mais portadores (elétrons e lacunas), reduzindo } \rho\text{.}\)
Por que núcleos de transformadores são laminados em chapas finas?;\(\text{Para interromper as correntes de Foucault (eddy currents), reduzindo perdas por efeito Joule no núcleo.}\)
Qual a função de um núcleo ferromagnético dentro de uma bobina?;\(\text{Concentrar o fluxo magnético, multiplicando a indutância por } \mu_r \text{ (permeabilidade relativa do material, podendo ser } > 1000\text{).}\)
Por que a tensão AC dos geradores é senoidal?;\(\text{Porque a FEM induzida varia com } \sin(\omega t)\text{, resultado direto da rotação uniforme em campo magnético (Lei de Faraday).}\)
O que é o efeito pelicular (skin effect)?;\(\text{Em AC, a corrente concentra-se na superfície do condutor. Quanto maior a frequência, menor a profundidade de penetração } \delta\text{.}\)
Fórmula da profundidade de penetração (skin depth) \(\delta\);\(\delta = \sqrt{\frac{2\rho}{\omega \mu}} = \sqrt{\frac{\rho}{\pi f \mu}}\)
Consequência prática do skin effect em cabos de potência AC;\(\text{Aumenta a resistência efetiva em alta frequência. Por isso cabos grossos usam fios trançados (Litz wire) ou condutores tubulares.}\)
O que são correntes de Foucault (eddy currents)?;\(\text{Correntes induzidas circulantes em condutores maciços expostos a fluxo magnético variável. Causam aquecimento por } I^2 R\text{.}\)
Aplicação útil das correntes de Foucault;\(\text{Freios eletromagnéticos (sem atrito mecânico) e fornos de indução para aquecimento de metais.}\)
Impedância característica do espaço livre \(Z_0\);\(\approx 377\ \Omega \quad \left(Z_0 = \sqrt{\frac{\mu_0}{\epsilon_0}}\right)\)
O que é blindagem eletromagnética (shielding)?;\(\text{Invólucro condutor (gaiola de Faraday) que atenua campos EM externos, protegendo circuitos internos contra EMI.}\)
O que é EMI (Interferência Eletromagnética)?;\(\text{Ruído eletromagnético indesejado acoplado a circuitos por radiação ou condução, degradando sinais.}\)
Três técnicas básicas para reduzir EMI em PCBs;\(\text{1) Plano de terra contínuo. 2) Trilhas curtas e diretas. 3) Capacitores de desacoplamento perto dos CIs.}\)
Qual a condição para uma antena irradiar eficientemente?;\(\text{Dimensão da antena } \approx \lambda/4 \text{ ou } \lambda/2\text{. Antenas muito menores que } \lambda \text{ são ineficientes.}\)
Diferença entre campo próximo (near field) e campo distante (far field);\(\text{Próximo } (r < \lambda/2\pi)\text{: campos E e B independentes, não irradiam. Distante } (r \gg \lambda)\text{: onda EM propagante com } E \perp B\text{.}\)
Por que linhas de transmissão precisam de casamento de impedância?;\(\text{Descasamento causa reflexão de sinal. No casamento perfeito } (Z_L = Z_0)\text{, toda potência é entregue à carga.}\)
O que é a curva B-H de um material magnético?;\(\text{Relaciona a densidade de fluxo } B \text{ com a intensidade de campo } H\text{. Mostra saturação e histerese em ferromagnéticos.}\)
O que representa a área do laço de histerese na curva B-H?;\(\text{Energia dissipada por ciclo de magnetização. Materiais duros (ímãs) têm laço largo, materiais moles (transformadores) têm laço estreito.}\)
